"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F13_210812103425_39693_002_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F13","210812103425","39693","002","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F13_210812103425_39693_003_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F13","210812103425","39693","003","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812101019_44199_001_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812101019","44199","001","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812101019_44199_002_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812101019","44199","002","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812101144_44412_001_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812101144","44412","001","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812101144_44412_002_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812101144","44412","002","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812101517_44797_001_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812101517","44797","001","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812101517_44797_002_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812101517","44797","002","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812101752_44838_001_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812101752","44838","001","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812101752_44838_002_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812101752","44838","002","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812102537_44368_001_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812102537","44368","001","Uploaded"
"2020-10-23_Version5.1.201209.1644_ScannedImagesFolder_BF_L05_F14_210812102537_44368_002_Uploaded.png","2020-10-23","Version5.1.201209.1644","ScannedImagesFolder","BF","L05","F14","210812102537","44368","002","Uploaded"
